Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
61 BRIONES BLDG SEN GIL PUYAT AVE MAKATI CITY,False,,True,to 2/10/1990,EVERGREEN INTERNATIONAL MANPOWER INC  Private Employment Agency,True,MR ARNOLD R DE VERA,False,Forever Banned,,True,,True
6/F (LEFT& RT WING) RIZAL TOWERS 4474 SINGIAN ST MAKATI,False,everlast.recruitment@yahoo.com,False,5/28/2016 to 5/27/2020,EVERLAST INTERNATIONAL PLACEMENTS INC. Private Employment Agency,False,ROLANDO ANTIPORDA CHUA,False,Valid License,8993923/ 8993911/0919-8106211,False,www.rlgroup.ph,False
"RMS. 102, 103 & 104, GF S&L BLDG 1500 ROXAS BLVD. ERMITA, MANILA",False,EVIC@EVIC.COM.PH,False,2/19/2016 to 2/18/2020,EVIC HUMAN RESOURCE MANAGEMENT INC (FOR MOONRISE SHPG AGENCY CO LTD) Manning Agency,False,MA. VICTORIA C. NICOLAS,False,Valid License,4040297/4041064/4041757/4040292,False,,True
GF&2F ARMS CTR PASCUAL COMP DR A SANTOS AVE SUCAT PARAÃ‘AQUE,False,,True,7/20/2002 to 7/19/2006,EVM SKILLS MANAGEMENT SERVICES INC Service Contractor,True,MS GRACE M. CABRERA,False,Delisted,8259973/ 8259975,False,,True
STE 501 5/F DANAQUE BLG.OSMENA BLVD. CEBU,False,,True,8/26/2003 to 8/26/2007,E-WORLD STAFFING SERVICES Private Employment Agency,True,MONTANO RUIZ GO JR.,False,Delisted,914-3000,False,,True
"G/F AND 2/F 620 REMEDIOS COR MA OROSA STS MANILA MALATE, MANILA",False,excelgreenkardphilippines@gmail.com,False,8/3/2017 to 8/2/2021,EXCEL GREEN KARD INTL INC Private Employment Agency,False,EROS G. KAW,False,Valid License,5245232/4003960,False,,True
"U104&112 Blg.2 Residencias de Manila,Pandacan",False,excellent search@hotmail.com,False,1/16/2003 to 1/15/2007,EXCELLENT SEARCH INTERNATIONAL AGENCY CORP. Private Employment Agency,True,ROMEO P. AGUILAR,False,Cancelled,3385337,False,,True
43 MAYON ST MANDALUYONG CITY,False,,True,2/18/1988 to 2/18/1990,EXECUTIVE CARE SERVICES INC  Service Contractor,True,MR SIMON Y QUETULIO,False,Delisted,572598 / 5218584,False,,True
1788 DIAN STREET PALANAN MAKATI CITY,False,,True,to 9/24/1984,EXECUTIVE MANPOWER EMPLOYMENT CORPORATION Private Employment Agency,True,MS ESTELA V KONG,False,Delisted,,True,,True
"R-209 407 & 409 LYMAN OGILBY CENTRUM MAGSAYSAY AVE BAGUIO CITY, BENGUET",False,,True,3/4/2002 to 3/1/2004,EXODUS HR IMMIGRATION AND PLACEMENT OFFICE Private Employment Agency,True,TIMOTHY B TENORIO,False,Cancelled,,True,,True
"1360-1370 G/F RENADAR BLDG L. GUINTO ST ERMITA, MANILA",False,,True,9/4/1998 to 9/3/2000,EXODUS PLACEMENT AND PROMOTION SERVICES INC Private Employment Agency,True,LEONORA MAGAT,False,Denied Renewal,5211564,False,,True
RMS 201&302 BENCOM BLDG 146 WEST AVE QUEZON CITY,False,expedite16@yahoo.com,False,12/4/2015 to 12/3/2019,EXPEDITE MOVERS MANPOWER SERVICES Private Employment Agency,False,RONALYN G ATONG,False,Valid License,4137784/ 09496111469,False,,True
"#3353-D R. MAGSAYSAY BLVD., MANILA",False,,True,3/26/2003 to 3/25/2007,EXPEDITION INTERNATIONAL PLACEMENT PHILS. Private Employment Agency,True,OSCAR F ARABIT,False,Cancelled,7152193,False,,True
1991A WARDLEY BLDG TAFT AVE COR SN JUAN ST PASAY CITY,False,expeditorinternational@gmail.com,False,2/9/2011 to 2/9/2015,EXPEDITOR INTERNATIONAL MANPOWER SERVICES CO Private Employment Agency,True,GLENN M. PEREA,False,Cancelled,7367662,False,,True
CASA BLANCA BLDG 521-523 SALAS COR ADRIATICO MALAT,False,,True,11/28/1997 to 11/27/1999,EXPERTISE SEARCH INTERNATIONAL INC (DBM INT`L MANPOWER SERVICES INC) Private Employment Agency,True,NO ACKNOWLEDGED REP.,False,Delisted,5267976,False,,True
"RM 202 2F KIMVI BLDG 1191 MA OROSA ST ERMITA, MANILA",False,experts_placement@yahoo.com,False,10/19/2010 to 10/18/2014,"EXPERTS PLACEMENT AGENCY, INC. Private Employment Agency",True,CYNTHIA B. LLORENTE,False,Cancelled,4981365/ 0917-7242694,False,,True
39 PANAY AVE. QUEZON CITY,False,,True,12/2/1999 to 11/29/2001,EXPLORER MANPOWER INTERNATIONAL  Private Employment Agency,True,MARICHU L ERMITANO,False,Delisted,3712795,False,,True
L6 BLK27 BURBANK ST NORTH FAIRVIEW Q.C.,False,,True,2/27/1996 to 2/26/1998,EXPRESS PLACEMENT INTERNATIONAL CORPORATION Private Employment Agency,True,MS WILMA F CORPUZ,False,Delisted,3539303 / 5246404,False,,True
UNIT 302 JOLLILAND CONDO 670 PASAY CITY,False,,True,10/19/1995 to 10/18/1997,"EXQUISITE MANPOWER AND SERVICES CO., INC. Service Contractor",True,EMMA T JUMAQUIO,False,Delisted,8338179,False,,True
"SUITE 416 BPI BLDG PLAZA CERVANTES STA. CRUZ, MANILA",False,,True,7/17/1988 to 7/17/1990,EXTRACO SHIPPING INDUSTRIES INC  Philippine Registered Vessel,True,MR LIM PA,False,Delisted,4613510 / 4703870,False,,True
"U911-914 9F DE LEON CTR 1151 MH DEL PILAR ST ERMITA, MANILA",False,extreme.vision17@gmail.com,False,12/8/2017 to 12/8/2019,EXTREME VISION INT'L MANPOWER SPECIALIST CORP Private Employment Agency,False,GASPAR E RANOCO,False,Valid License,09478916800,False,,True
"UNIT 903 BEL AIR APT 1020 ROXAS BLVD ERMITA, MANILA",False,exultantcreationsinc@yahoo.com.ph,False,5/9/2015 to 5/8/2019,EXULTANT CREATIONS INC Private Employment Agency,False,,True,Valid License,522-1298/5221280,False,,True
"302-305,308,407,408,&410 VAREB MAN.,1679 A.MABINI MALATE, MANILA",False,annanangan@yahoo.com/anna@eqmanpower.com,False,9/1/2015 to 8/31/2019,EYEQUEST INTERNATIONAL MANPOWER SERVICES INCORPORATED Private Employment Agency,False,ANNA MARIE L. NANGAN,False,Valid License,5219573/ 5232407/ 5363754/ 5218053,False,www.eqmanpower.com,False
"7/F (PORTION), 2053 EDISON STREET SAN ISIDRO, MAKATI",False,favp@vinnen.com.ph,False,5/9/2017 to 5/8/2021,F A VINNEN PHILIPPINES INC Manning Agency,False,EMMA CONCEPCION B. CRUZ,False,Valid License,8438919,False,www.vinnen.com.ph,False
"RMS 1,2,3&5 (2F) &3F FFW ANNEX BLG 1943 TAFT AVE MALATE, MANILA",False,admin@fir.com.ph,False,5/23/2016 to 5/22/2020,F.I.R. INTERNATIONAL SERVICE CORP. Private Employment Agency,False,MADILYN I. CAGUIMBAL,False,Valid License,5279085/ 5249592,False,,True
SUITE A&B CITY TOWER COND 810 AURORA BLVD CUBAO QC,False,,True,6/21/1994 to 12/21/1994,"F.K. MANPOWER & GENERAL SERVICES, INC.  Private Employment Agency",True,MS MARYANN MURASE,False,Delisted,,True,,True
7493 BAGTIKAN ST MAKATI CITY,False,fomaidin@edsamail.com.ph,False,3/8/2002 to 3/7/2004,"F.O. MAIDIN INTERNATIONAL SERVICES, INC. (FOR: JMJB INTL SVCS INC.) Service Contractor",True,FENNDHRA O. MAIDIN,False,Suspended,8977950/ 7898498,False,,True
"U204 (RW), 2/F, AUSSIE TOWERS,1418 M.H. DEL PILAR ERMITA, MANILA",False,fr_international2008@yahoo.com,False,6/17/2014 to 6/16/2018,F.R. INTERNATIONAL PLACEMENT AGENCY INC Service Contractor,False,NORMA B. USMAN,False,Valid License,2546311/241-2065/ 0917-6315354,False,FB Acct FR_international2008@yahoo.com,False
SUITE 109 PALE BLDG ORTIGAS AVE M MANILA,False,,True,to,FA AVANZADO CONSTRUCTION COMPANY INC  Construction Contractor,True,MR FEDELITO AVANZADO,False,Inactive,,True,,True
1845 SAN MARCELINO ST MALATE MANILA,False,,True,8/4/1988 to 8/4/1990,FA JUNIO CONSTRUCTION  Construction Contractor,True,MR RAMON L BAGATSING JR,False,Delisted,590781 / 584857,False,,True
1428 SAN MARCELINO ST ERMITA MANILA,False,,True,9/23/1981 to 10/11/1992,FAAD MANPOWER SERVICES COMPANY  Private Employment Agency,True,HADJI ABDUL AZIS B DANSAL,False,Cancelled,594797,False,,True
"UNITS 1 & 2, 2F, ABALOS BLDG, ID-39, BETAG LA TRINIDAD, BENGUET",False,faasi_latrinidad2012@yahoo.com,False,5/15/2016 to 5/14/2020,FAASI INTERNATIONAL CORPORATION Private Employment Agency,False,ROSARIO F CAPULONG,False,Valid License,0910-318-1709,False,,True
"3/F & 4/F FAIR BLG. 2079 MADRE IGNACIA ST.,MALATE MANILA",False,fairship@fairship.com.ph / hrd-fsc@fairship.com.ph,False,6/17/2017 to 6/16/2021,FAIR SHIPPING CORPORATION Manning Agency,False,ENGR EDGAR C BARONDA,False,Valid License,5260636/ 5219929,False,www.fairship.com.ph,False
UNIT 1 & 2 LOWER PENTHOUSE LEGASPI TOWERS PASEO,False,,True,7/31/1992 to 7/31/1994,FAIR TEAM PLACEMENT SERVICES INC.  Service Contractor,True,MARCIANO G PRADO,False,Delisted,8127029 / 8195137,False,,True
"UNITS 5&6, 1049 C. AYALA ST COR ARELLANO AVE MALATE, MANILA",False,Info@fairviewshipping.com.ph,False,9/22/2015 to 9/21/2019,FAIRVIEW SHIPPING AGENCY CORP Manning Agency,False,SUSAN B GERARDO,False,Valid License,254-4639/ 5276540/4004400/ 09178383658/09189653151,False,www.fairviewshippingcorp.com,False
U306 RIZALINA II BLDG 1677 QUEZON AVE QUEZON CITY,False,VANGUARD39@HOTMAIL.COM,False,8/30/2009 to 8/29/2013,FAIRWAY MARINE INC Manning Agency,True,EDGAR B. MADULI,False,Delisted,9297651/9286737,False,,True
"4F U-E F G&H CALAMBA EXEC CTR CROSSNG BGY I CALAMBA CITY, LAGUNA",False,,True,9/2/2008 to 3/1/2009,FAITH IN GOD RECRUITMENT & PLACEMENT INTERNATIONAL Private Employment Agency,True,RUBY P. MONTALBO,False,Delisted,(049) 5459290 TELEFAX,False,,True
"UNIT 15, SINGALONG TOWNHOMES II, 1706 SINGALONG ST MALATE, MANILA",False,falcon.fmasi.mla@gmail.com,False,4/4/2016 to 4/3/2020,FALCON MARITIME & ALLIED SERVICES INC Manning Agency,False,EDWIN J MAGARZO,False,Valid License,4042014/5262553,False,,True
2340-2 FB HARRISON ST. PASAY CITY,False,,True,6/1/2001 to 5/31/2003,"FALCON RECRUITMENT AGENCY,INCORPORATED  Private Employment Agency",True,CRISPINA S NGUYEN,False,Delisted,8319235 / 8319225,False,,True
133 TOMAS MORATO AVE QUEZON CITY,False,fareastman81@edsamail.com.ph & fareast@revelation.,False,to 11/27/1983,FAR EAST (INTERNATIONAL) BUILDERS & CONTRACTORS CORPORATION Construction Contractor,True,MR GUS G SANCHEZ,False,Forever Banned,5226414/5229972 TO 74/ 3032941,False,,True
608 THE MLA.BANK CORP BLDG 6772 AYALA AVE MKT,False,,True,6/20/1994 to 6/19/1998,FAR EAST MINERAL VENTURES INC  Private Employment Agency,True,MR EDGAR KROHN JR,False,Delisted,8176895 / 8176846,False,,True
FEMII BLDG ADUANA ST INTRAMUROS MANILA,False,,True,to 3/7/1977,FAREAST MANAGERS & INVESTORS INC  Service Contractor,True,MR ALBERTO D VELEZ,False,Cancelled,,True,,True
CECILLEVILLE BUILDING 1203 QUEZON AVE QC,False,,True,to 6/11/1983,FARGO SHIPPING COMPANY INC  Manning Agency,True,MR DANILO A CHUA,False,Inactive,971257,False,,True
874 MORET ST SAMPALOC MANILA,False,,True,to 8/10/1985,FARGON INC  Service Contractor,True,MR GERONIMO FAJARDO,False,Cancelled,,True,,True
2F FSL BLG 15 SACREPANTE ST MANDALUYONG,False,admin@farland.ph,False,1/4/2015 to 1/3/2019,FARLAND PERSONNEL MANAGEMENT CORPORATION Private Employment Agency,True,ROMMEL S. ASUNCION,False,Ceased Operations,5332639/ 09176817071,False,www.farland.ph,False
46 FERDINAND ST. KINSPOINT SUBD. NOVALICHES QC,False,,True,6/18/2003 to 6/18/2004,FAROCHILEN NURSES PLACEMENT Private Employment Agency,True,DR. LEONARD V. FAROCHILEN,False,Delisted,937-8720/930-8562,False,,True
1136-1138 DOLMAR BLDG UN PACO MANILA,False,,True,3/8/1998 to 3/6/2000,FAST INTERNATIONAL CORPORATION  Service Contractor,True,MR CHUA ENG CHUAN,False,Delisted,586076,False,,True
"6F M.G. BLG, 150 AMORSOLO ST, LEGASPI VILLAGE, MAKATI",False,FASTLINKS_INTERNATIONAL@YAHOO.COM,False,1/17/2011 to 1/16/2015,FASTLINK INTERNATIONAL CORPORATION (FOR:CAPRICORN STAFFERS INTL CORP.) Private Employment Agency,True,MR FELERIO NAPENAS,False,Cancelled,5263849/ 4043803,False,WWW.FASTLINKSINTL.COM,False
RM.212 MANUFACTURERS BLDG STA CRUZ MANILA,False,,True,to 3/25/1988,FC ROXAS CONSTRUCTION CO  Service Contractor,True,MR FEDERICO C ROXAS,False,Forever Banned,,True,,True
J.S. BLDG 920 P.GIL ST MALATE MANILA,False,,True,to 3/20/1988,FE MANAGEMENT CONSULTANT  Private Employment Agency,True,MR FERNANDO L EDRALIN,False,Forever Banned,596763,False,,True
RM.322 TRADERS ROYAL BANK BLDG A.SORIANO INTRAMURO,False,,True,8/4/1988 to 8/4/1990,FEAGLE CONSTRUCTION CORPORATION  Construction Contractor,True,COL FLORENTINO B AGUILA,False,Delisted,858911,False,,True
"3RD FLOOR, BROFAR BLDG., 7493 BAGTIKAN STREET SAN ANTONIO VILLAGE, MAKATI",False,federaloverseas13@yahoo.com.au,False,9/26/2015 to 9/25/2019,FEDERAL OVERSEAS MANPOWER INC (FORMERLY LAVANDER INTERNATIONAL MANPOWER SER Private Employment Agency,False,FENNDHRA O MAIDIN,False,Valid License,586-2989/ 833-4744 / 09489044194,False,,True
"ROOM 203 9-2 N ESCARIO CORNER TOJONG STREETS CEBU CITY, CEBU",False,fehanglobal@gmail.com,False,12/13/2017 to 12/13/2019,FEHAN GLOBAL RECRUITMENT SERVICES INC Private Employment Agency,False,LEANDRO A APARENTE JR,False,Valid License,2318890,False,,True
NICE COMPOUND 2178 TAFT AVE MALATE MANILA,False,,True,7/28/1998 to 7/27/2000,FEI PLACEMENT INTL AND MGT SERVICES  Service Contractor,True,FELICITAS E IGNACIO,False,Delisted,5360739,False,,True
"EKKSON BLG. 1709 A. MABINI ST MALATE, MANILA",False,,True,9/6/2002 to 9/5/2006,"FEIMS INTERNATIONAL MANPOWER SERVICES, INC. (for. FAR EAST INTERNATIONAL MA Private Employment Agency",True,MR ANTONIO T SANTOS,False,Cancelled,3032941/ 4501372/ 5229972/ 5229973/ 5229974,False,www.feimsinternational.com,False
176 FERROS BLDG SALCEDO ST LEGASPI VILL MAKATI,False,,True,to 3/13/1986,FEM SERVICES INTERNATIONAL  Private Employment Agency,True,MR EDILBERTO P MATOYA,False,Forever Banned,8151898 / 8151903,False,,True
"RMS 304, 309 & 311 GEDISCO CTR., 1564 A.MABINI ST. ERMITA, MANILA",False,femex.online@hotmail.com,False,11/6/2014 to 11/5/2018,FEMEX RECRUITMENT AGENCY INC Service Contractor,False,FIDELINA C. ATIYEH,False,Valid License,5366146/ 09173262528,False,www.femex.online,False
"U3101 JOLLIBEE PLAZA COND F ORTIGAS RD,ORTIGAS CTR PASIG CITY",False,info@ferrandinternational.com,False,1/6/2015 to 1/6/2019,FERRAND HUMAN RESOURCES INTERNATIONAL Private Employment Agency,False,SHELLA VITTO MACALINDONG,False,Valid License,6252201 / 09175519124,False,philippines.ferrandinternational.com,False
"U62 LEGASPI S178 SALCEDO ST LEGASPI VILLAGE, MAKATI",False,,True,5/7/2004 to 6/29/2008,FERRY INTERNATIONAL SERVICES CO Service Contractor,True,FE C GO,False,Cancelled,818-6993/95,False,,True
800 E.DELOS SANTOS AVE QUEZON CITY,False,,True,to,FF CRUZ & COMPANY INC  Construction Contractor,True,MR FELIPE F CRUZ,False,Inactive,998726 / 998720,False,,True
"2180 & 2175-B ANGEL LINAO ST MALATE, MANILA",False,,True,6/30/2006 to 6/29/2010,FGC AGGREGATE RESOURCES Private Employment Agency,True,MR FERNANDO G DELA CRUZ,False,Cancelled,410-5015 to 16,False,,True
UA 12F AEON CENTRE NORTH BRDIGEWAY AVE ALABANG-ZA MUNTINLUPA,False,lclacsa@gsenc.com,False,11/17/2016 to 11/17/2018,FGS EAST ASIA TECHNICAL RESOURCE MANAGEMENT INC Private Employment Agency,False,LORNA CABALLERO-LACSA,False,Valid License,8145600 (Trunkline),False,,True
"S407,409 L&S BLDG 1414 ROXAS BLVD ERMITA MLA",False,,True,2/13/1989 to 2/13/1993,FIDELITY MARINE INTERNATIONAL INC  Manning Agency,True,CAPT DANILO NUNAG,False,Delisted,5215988 / 5215989,False,,True
2127 A.MABINI ST ST.GOTHARD HSE MALATE MANILA,False,,True,11/29/1993 to 11/28/1995,FIDELITY OVERSEAS PLACEMENT SERVICES INC (FORMERLY LYRA OVERSEAS) Private Employment Agency,True,MS CELIA L TAMBUNTING,False,Delisted,,True,,True
"STE 1101 ERMITA CTR BLDG 1350 ROXAS BLVD, ERMITA",False,,True,8/8/1998 to 8/6/2000,FILAPEX MARITIME AGENCY INC  Manning Agency,True,ENGR ANGEL C CACHAPERO,False,Delisted,5238758 / 5261728,False,,True
"2440-D, 2F PALM COURT ST COR F B HARRISON ST PASAY CITY",False,teresita.dipon@fil-crew.com,False,4/2/2014 to 4/2/2018,FIL-CREW MARITIME & OFFSHORE SERVICES INC. Manning Agency,False,TERESITA B DIPON,False,Valid License,8337514 / 09999914101,False,www.fil-crew.com,False
RM.22 SAN LUIS BLDG COR OROSA & TM KALAW ERMITA MM,False,,True,to 2/28/1985,FIL-EAST CONSTRUCTION & TRADING CORPORATION Service Contractor,True,MR ERNESTO L DELFIN,False,Forever Banned,,True,,True
"R302 (3F) & 403, FSE BLDG 3671-73 BAUTISTA STREET PALANAN, MAKATI",False,info@filexpatplacement.com,False,7/2/2015 to 7/1/2019,FIL-EXPAT PLACEMENT AGENCY INC Private Employment Agency,False,MARK AMIELLE L DE OCAMPO,False,Valid License,(02) 8463716/ 8326415/ 09175462274/ 09998893583,False,www.filexpatplacement.com,False
DOOR G 1144 PASONG TAMO ST MAKATI CITY,False,,True,7/13/1981 to 8/1/1991,FIL-GER SHIPPING AGENCY INC  Manning Agency,True,MR ROBERTO ROSALES,False,Delisted,,True,,True
"UNIT 1203, MANILA LUXURY COND, PEARL DRIVE COR GO PASIG CITY",False,filgulf@gmail.com/info@fil-gulf.com,False,6/11/2015 to 6/10/2019,"FIL-GULF MANPOWER & GENERAL SERVICES, INC. Private Employment Agency",False,JOSE CABASAG PIAWAN,False,Valid License,6350545/6359956/ 0917-3018535,False,www.fil-gulf.com,False
"GF(RW&LW) & 2F, METROVIEW REAL ESTATE, 915 SAN ANT MALATE, MANILA",False,leila_filhigh.process@hotmail.com,False,5/7/2017 to 5/6/2021,FILHIGH-GNS INC. (FORMERLY FIL-HIGH INTERNATIONAL MANPOWER INC) Private Employment Agency,False,ALMARIO P. DE LEON,False,Valid License,2438288,False,www.filhighgns.com.ph,False
"ROOM 701-A, GLC BLDG, T.M. KALAW STREET ERMITA, MANILA",False,filhrmanpower.makati@gmail.com,False,11/11/2014 to 11/10/2018,FIL-HR MANPOWER DEVELOPMENT & SERVICES SPECIALIST CORP. Private Employment Agency,False,LITO T. CUBILLAS,False,Valid License,5119994/ 2425977/ 8315745,False,,True
69 INDUSTRIA BAGUMBAYAN QUEZON CITY,False,,True,to,FILIPINAS (PREFAB BLDG) SYSTEMS INC  Construction Contractor,True,MR FELIPE A CRUZ JR,False,Inactive,706559 / 705802,False,,True
2241 P.TAMO COR SABIO ST MAKATI CITY,False,,True,9/8/1988 to 9/8/1990,FILIPINAS ARABIA RESOURCES INC  Private Employment Agency,True,MR YADOLLAH NIKOU SICHANI,False,Forever Banned,8184468 / 880781,False,,True
"3 MASCARDO ST.BGY.SINGKAMAS, L A PAZ VILLAGE MAKATI",False,calmocnopal@yahoo.com.ph,False,12/4/2015 to 12/3/2019,FILIPINAS KALAYAAN OVERSEAS SHIPPING INC Manning Agency,False,ANTONIETTA S. BOADO,False,Valid License,8899573 / 8993350 / 09175960736,False,,True
G/F MIDLAND MANSIONS BLDG 839 PASAY ROAD MAKATI,False,,True,8/29/2002 to 8/28/2004,FILIPINAS MARINE CO INC Manning Agency,True,PEDIE H. LORESTO,False,Delisted,8924450/ 8173874,False,,True
SUITE 406 A PENALOZA BLDG 1653 F.AGONCILLO ERMITA,False,,True,to 1/12/1994,FILIPINAS PLACEMENT & PROMOTIONS CONSULTANTS INC Private Employment Agency,True,,True,Delisted,7329431,False,,True
U-D5 & D6 ECHELON TWR CONDO 2100 MABINI MALATE,False,,True,1/22/2001 to 1/18/2003,FILIPINAS STAR EMPLOYMENT RESOURCES CORP. Private Employment Agency,True,PASCUAL P DELOS REYES,False,Delisted,4008577 / 4008558,False,,True
STES A-112&205 STATE COND V GUADALUPE EDSA MAKATI,False,filipinasglobal@yahoo.com/filglobal@gmail.com,False,7/15/2014 to 7/14/2018,FILIPINAS-GLOBAL MULTI-SERVICES INC Private Employment Agency,False,MARCUS C. VILLANUEVA,False,Valid License,8961043/ 8951415/,False,,True
"B1 L9 RUPEE ST VILLA CAROLINA SUBD TUNASAN, MUNTINLUPA",False,,True,12/30/2008 to 6/29/2009,FILIPINO ACHIEVERS INTERNATIONAL PLACEMENT AGENCY Private Employment Agency,True,ANNALY B. CALARA,False,Cancelled,8623475,False,,True
650 SHAW BLVD MANDALUYONG CITY,False,,True,to 1/11/1984,FILIPINO CONTRACTORS INTERNATIONAL CORPORATION Construction Contractor,True,MR DAVID CONSUNJI,False,Inactive,,True,,True
"2F VILLA BLDG., 78 JUPITER ST., BEL-AIR VILLAGE MAKATI",False,clarissa@ffnresources.com,False,4/21/2012 to 4/20/2016,FILIPINO FOREIGN NATIONAL RESOURCES CORPORATION (FORMERLY V.G. MIRANDA INTE Service Contractor,True,ANNA CLARISSA V GALAN,False,Delisted,576-8364,False,www.ffnresources.com,False
RM301-A MERCHANT BLG.509 P. FAURA ERMITA MLA.,False,,True,6/21/2000 to 6/20/2002,FILIPINO HUMAN RESOURCES DEVELOPMENT CENTER Private Employment Agency,True,MS MARIA A LUMASAG,False,Delisted,5227514 / 5227513,False,,True
"RMS 308-310,214 DIAMOND BLDG 156 LIBERTAD PASAY",False,,True,7/7/1987 to 7/7/1995,FILIPINO MANPOWER SERVICES CO  Private Employment Agency,True,,True,Suspended,8040353 / 8040354,False,,True
2028-D P.FLORENTINO ST SAMPALOC MANILA,False,,True,to 9/25/1989,FILIPINO MANPOWER SERVICES INC  Private Employment Agency,True,MR JOSE A LEGASPI JR,False,Forever Banned,5211438,False,,True
69 CORONADO ST BO.HULO MANDALUYONG CITY,False,,True,to 2/2/1984,FILIPINO PIPE & FOUNDRY CORPORATION  Construction Contractor,True,ATTY PABLO M SILVA,False,Inactive,,True,,True
56-D ANONAS ST COR LANZONES ST PROJECT 2 QC,False,,True,to 10/19/1985,FILISYN INTERNATIONAL CONSTRUCTION & TRADING Service Contractor,True,MR PEDRO T OLEA,False,Forever Banned,9225902,False,,True
2ND FLR MARY BACHRACH BLDG COR 25TH ST PORT AREA,False,,True,to 10/19/1993,FIL-JAPAN SHIPPING CORPORATION  Manning Agency,True,CAPT CESAR P CARANDANG,False,Delisted,,True,,True
140 PANAY AVE QUEZON CITY,False,,True,to 5/24/1993,FILKO MARITIME INC PHILIPPINES  Manning Agency,True,MS IRENE D DEL ROSARIO,False,Delisted,9216479,False,,True
"RMS 106-107 MEZZANANINE FLR PHOENIX BDG RECOLETOS INTRAMUROS, MANILA",False,,True,6/21/2006 to 6/21/2007,FILMA MANAGEMENT CORPORATION Private Employment Agency,True,BRANDO G. LODRIGA,False,Delisted,3010204 TELEFAX,False,,True
"401 AP BLDG 1563 AGONCILLO ERMITA, MANILA",False,filmalay@yahoo.com,False,7/8/2003 to 7/7/2007,"FIL-MALAY RECRUITMENT AGENCY, INC. Private Employment Agency",True,MS MINERVA E BASILIO,False,Cancelled,5245596/ 5245596,False,,True
GF 3 RENADAR BLDG 1360-1370 L. GUINTO ST ERMITA ML,False,,True,3/30/1996 to 3/29/1998,FIL-MAN EXPORT AND PROMOTION SERVICES INC Service Contractor,True,MR REYNALDO G ESCONDO,False,Delisted,5219135 / 5360044,False,,True
"S1208 ERMITA CTR BLDG 1350 ROXAS BLVD MANILA ERMITA, MANILA",False,,True,7/2/2017 to 7/1/2021,FIL-MARITIME TRAVELLERS INC (FORMERLY : ORIENT LINE PHILIPPINES INC) Manning Agency,False,MACARIO E. DELA PENA,False,Valid License,3090542/3090543,False,,True
POBLACION NAGA METRO CEBU,False,,True,6/8/1996 to 6/7/1998,FIL-NPC RESOURCES  Service Contractor,True,ENGR JAIME C EVORA,False,Delisted,877269 / 871668,False,,True
"2F SO BROS BLDG 8203 DR.S`TOS AVE SUCAT PARAÃ‘AQUE CITY, PARAÃ‘AQUE",False,info@fil-overseas.com.ph,False,10/27/2014 to 10/26/2018,FIL-OVERSEAS EMPLOYMENT SERVICES INC (FOR FILTRUST OV`SEAS EMP A`CY INC) Private Employment Agency,False,JOSE F. MENESES,False,Valid License,(02) 478-8546 to 49/ 478-8547/ 478-8548/ 478-8549,False,,True
