Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
2F DELGADO BLDG #637 BONIFACIO DRIVE PORT AREA MANILA,False,info@seaguardian.ph,False,12/10/2017 to 12/9/2021,SEA GUARDIAN MARITIME CORP (FORMERLY Y.K. MARITIME AND AGENCY INC Manning Agency,False,ZITA J FUENTES,False,Valid License,310-5185,False,,True
"RM. 101, G/F, MRS BLDG., 1431 A. MABINI STREET ERMITA, MANILA",False,starway.agency@yahoo.com,False,6/20/2013 to 6/19/2017,STARWAY INTERNATIONAL MANPOWER SERVICES CORP Private Employment Agency,True,NOHYNISA A. BIRUAR,False,Cancelled,4508811/4508910,False,,True
U-C 2F SAN ANTONIO BLDG WEST TRIANGLE QUEZON CITY,False,,True,9/10/2000 to 9/9/2002,ASIAN PROSPERITY LINES INC.  Manning Agency,True,MR TRANQUILINO VENTURA JR,False,Delisted,,True,,True
EB DEVCOR BLDG 79 M HEMADY COR 13TH ST NEW MLA QC,False,,True,7/3/1986 to 8/8/1987,RHEN WATERWAYS INC  Philippine Registered Vessel,True,GEN SEGUNDO P VELASCO,False,Delisted,,True,,True
"4443 CALATAGAN ST.,PALANAN MAKATI CITY",False,,True,4/8/2002 to 9/4/2003,JOVIC INTERNATIONAL PROMOTION Private Employment Agency,True,VICENTE T BANZUELA,False,Delisted,8333856 / 7285722,False,,True
43 MAYON ST MANDALUYONG CITY,False,,True,2/18/1988 to 2/18/1990,EXECUTIVE CARE SERVICES INC  Service Contractor,True,MR SIMON Y QUETULIO,False,Delisted,572598 / 5218584,False,,True
3280 ZAPOTE ST COR MONTOJO ST MAKATI CITY,False,,True,6/10/1996 to 6/9/1998,ANGELA MANPOWER SERVICES INC  Service Contractor,True,PERLA SORIANO,False,Delisted,8993283 / 8973854,False,,True
IPAMS BLDG 723 AURORA BLVD NEW MLA QUEZON CITY,False,corporate@ipams.com / info@ipams.com,False,4/12/2002 to 4/11/2024,INDUSTRIAL PERSONNEL & MANAGEMENT SERVICES INC (IPAMS) Private Employment Agency,False,MR ANGELITO C HERNANDEZ,False,Valid License,234-5640 / 234-5641 / 0917828778,False,www.ipams.com,False
"CS-6&7 3F HARISSON MANSION, 2360 FB HARISSON ST PASAY CITY",False,sealionmaritime01@yahoo.com,False,1/25/2017 to 1/24/2021,SEALION MARITIME SERVICES CORP. Manning Agency,False,WILLIAM G. TECSON,False,Valid License,8337406,False,,True
"RM 506-A 5/F PARAGON BLDG A.FLORES ST, ERMITA, MANILA",False,,True,11/15/2002 to 11/15/2004,SEALORD GLOBAL INTERNATIONAL INC Manning Agency,True,MR. SENEN M. MALACAS,False,Cancelled,5217507 (TELEFAX),False,,True
"U201&204,876 APACIBLE COR. L. GUINTO,ERMITA,MANILA",False,,True,11/28/1998 to 11/27/2000,"DA`BJOR INT`L. PLACEMENT, INC.  Private Employment Agency",True,HELEN N GALVAN,False,Delisted,3025206 / 3025207,False,,True
6 ORION ST MAKATI CITY,False,,True,10/27/1991 to 10/27/1993,ROXAS ELECTRIC & CONSTRUCTION INC  Construction Contractor,True,EMMANUEL B ROXAS,False,Delisted,887210 / 887625,False,,True
3F DELGADO BLDG. 637 BONIFACIO DRIVE PORT AREA MANILA,False,operation_group@sssi.com.ph,False,5/6/2017 to 5/5/2021,SEA SUNSHINE SHIPPING INC. Manning Agency,False,CAPT JOSE MARIA L LOPEZ,False,Valid License,6686151 / 4041252,False,,True
U2B ROJUMAR BLG.222-230 RIZAL AVE EXT 5TH AVE CALOOCAN CITY,False,,True,9/21/2003 to 9/20/2007,BETTER LIVING INTERNATIONAL PLACEMENT INC Private Employment Agency,True,MARIBEL F CHANG,False,Cancelled,3638189/ 3635835,False,,True
"3RD FLOOR, CASA MARITIMA, GENERAL LUNA STREET INTRAMUROS, MANILA",False,vintex@vintex.com.ph,False,7/31/1999 to 8/1/2001,VINTEX SHIPPING PHILS CORPORATION (FORMERLY JUBAR SHIPPING CORPORATION) Philippine Registered Vessel,True,MR AKIRA S KATO,False,Expired,5218822 TO 24/0917-8173701,False,www.vintex.com.ph,False
"2F EAGLE BLG, 2621A. AQUINO ST, SINGALONG MANILA",False,imimi@imimanpower.com,False,7/23/2016 to 7/22/2020,INDUSTRIAL MAINTENANCE INTERNATIONAL MANPOWER INC(FORMER ROBINSON WORLDWID) Private Employment Agency,False,LUZVIMINDA L. KALAW,False,Valid License,(02) 5268211,False,www.imi-manpower-inc.com,False
UNITS B G&H 206 ERMIN GARCIA ST CUBAO QC,False,,True,5/18/2004 to 5/17/2008,MICRO PACIFIC MANPOWER DEVELOPMENT CORPORATION Service Contractor,True,MA VICTORIA M OCHOA,False,Cancelled,4370076/ 4395608,False,,True
RM.217 MANUFACTURERS BLDG STA CRUZ MANILA,False,apz@matagumpaymaritime.com,False,2/23/2017 to 2/22/2021,"MATAGUMPAY MARITIME, INC. Manning Agency",False,MR. NOIMI L. ZABALA,False,Valid License,7337651/ 7337302,False,,True
"RMS306,401A,404B & 410 GEDISCO CTR1564 A MABINI ERMITA, MANILA",False,,True,5/7/2002 to 5/7/2004,DESTINATION PLACEMENT AGENCY Private Employment Agency,True,REYNALDO L SOLIS,False,Cancelled,5234291,False,,True
"UA302 303 304&305 LUZ J HENSON BLDG 494 SOLDADO ST ERMITA, MANILA",False,total_agency@yahoo.com,False,10/9/2015 to 10/9/2019,TOTAL PERFORMANCE MANPOWER SUPPLY CORP Private Employment Agency,False,MARIA ROWENA F SABBAN,False,Valid License,2614121 / 09296128820,False,,True
1178 J.BOCOBO ST ERMITA MANILA,False,,True,to 6/29/1986,MULTILINK TRADING & MANAGEMENT SERVICES INC Private Employment Agency,True,MR MANOLITO MANUEL,False,Forever Banned,587428 / 582467,False,,True
1155A ENRIQUEZ BLDG QUEZON AVE QUEZON CITY,False,,True,12/29/1987 to 12/29/1989,ADARNA MANPOWER & RESOURCES INC  Service Contractor,True,MR ZOSIMO P CASTOR,False,Delisted,,True,,True
"G/F 1A 1820 L. GUINTO ST. MALATE, MANILA",False,,True,5/26/1999 to 5/24/2001,DO-WAY INTERNATIONAL MANPOWER SVCS. FOR. ARAFIL O`SEAS MANP. SVCS. Private Employment Agency,True,MS CARMELITA A SOLIS,False,Delisted,3035502 / 3600500,False,,True
RM.1574 GEDISCO CTR BLDG 1564 A.MABINI ST ERMITA,False,,True,5/14/1990 to 5/11/1994,INTERNATIONAL SKILLED LABOUR PHILIPPINES INC Private Employment Agency,True,MR BENEDICTO C ANTENOR,False,Cancelled,590776 / 5213405,False,,True
"RMS 521-523 CASA BLANCA BLDG, 1447 R. SALAS ST ERMITA, MANILA",False,saranayphil_inc@yahoo.com,False,10/18/2011 to 10/17/2015,SARANAY PHILIPPINES INC Private Employment Agency,True,,True,Cancelled,5256975/5256984/5210806,False,,True
"U102 (GF) & U203 & 206-B(2F) MARBELLA II BLDG. 207 MALATE, MANILA",False,mmi@mmi.com.ph,False,4/16/2017 to 4/15/2021,MULTINATIONAL MARITIME INC. Manning Agency,False,CAPT. BANNY B. BRIONES,False,Valid License,5367716 to 14 / 5367717/ 5367725/ 5367755,False,www.mmi.com.ph,False
U D&E 2/F PERMARC BLDG DR A SANTOS AVE PARAÃ‘AQUE,False,,True,12/15/2003 to 12/14/2007,88 INTERNATIONAL MANPOWER SERVICES INC Private Employment Agency,True,LETICIA SARAGA,False,Cancelled,8293772,False,,True
"UNIT 301, AVENUE SQUARE GARDEN, 532 U.N. AVE COR J MALATE, MANILA",False,goldfortune_client@yahoo.com,False,7/31/2014 to 7/30/2018,GOLD FORTUNE HUMAN RESOURCES CORP Private Employment Agency,True,,True,Cancelled,5129633,False,,True
"MEZZANINE FLR, 779 J.P. RIZAL STREET POBLACION, MAKATI",False,info@bblmanpowerph.com/laine@bblmanpower.com,False,6/8/2014 to 6/7/2018,BUILDING BETTER LIVES MANPOWER SERVICES INTERNATIONAL INC Private Employment Agency,False,BERNARD B. LOPEZ,False,Valid License,8323212/ 7289211/ 09295469607/ 09097952369,False,www.bblmanpowerph.com,False
UNIT C 2F RC BLDG 3280 ZAPOTE COR MONTOJO STS MKTI,False,,True,9/10/1998 to 9/8/2000,IMMIGRATION AND ALLIED SERVICES INC  Service Contractor,True,JAMES J STRACHAN,False,Delisted,8973854 / 8962719,False,,True
"4/F VNP BLDG 479 PEDRO GIL ST MANILA ERMITA, MANILA",False,people.manila@osm.biz,False,4/3/2010 to 10/2/2010,SHORE-BASED PEOPLE PHILS INC Private Employment Agency,True,ADONIS B. DONATO,False,Delisted,5260841,False,www.shorebasedpeople.com,False
"2269 NAKAR ST, SN ANDRES BUKID, MALATE, MANILA",False,,True,5/28/2002 to 5/27/2006,SJW SVCS LTD CO Private Employment Agency,True,PATRICIA S BUMANGLAG,False,Delisted,5228306/ 3071852,False,,True
"G/F NO. 1641 DIAN ST. BRGY SAN ISIDRO, MAKATI",False,anjubel2004@yahoo.com,False,8/6/2004 to 8/6/2008,ANJUBEL RECRUITMENT INTERNATIONAL INCORPORATED Private Employment Agency,True,LOURDES F. JUREIDINI,False,Delisted,8864446/ 886-3299(TELEFAX),False,,True
7 MARUNONG ST.CENTRAL EAST DILIMAN Q.C.,False,,True,3/8/2000 to 3/7/2002,MANILASIA SECURITY AND MANPOWER SERVICES INC Service Contractor,True,MR JOVEN C JOSON,False,Delisted,4349054 / 9266002,False,,True
RECRAA BLDG VITALEZ COMPOUND SUCAT PARAÃ‘AQUE,False,oriman@oriental.com.ph,False,8/2/2016 to 8/1/2020,ORIENTWISDOM SHIPPING CORPORATION(FOR;MOPAS CRUISE LINE PHILIPPINES INC ) Manning Agency,False,CAPT ROSENDO C HERRERA,False,Valid License,8257156 to 59,False,WWW.ORIMAN.COM.PH,False
"2/F, 1040 P. OCAMPO STREET MALATE, MANILA",False,info@gulfsynergy.com,False,11/13/2014 to 11/13/2018,GULF SYNERGY EMPLOYMENT INC Private Employment Agency,False,MR JOHN CARLO F SAUCO,False,Valid License,8314181/ 7940163/ 7488502/ 6367191,False,,True
"PENTHOUSE UNIT-B TRANSPHIL HSE 1177 PASONG TAMO, MAKATI",False,,True,10/31/2001 to 10/30/2003,TRANS-PHIL MARINE ENTERPRISES INC  Manning Agency,True,MR ROLAND H GARCIA,False,Cancelled,8903461 / 3606900,False,,True
"6F KINGS COURT BLDG. I, PASONG TAMO ST MAKATI",False,acenav@i-next.net,False,6/27/2012 to 6/26/2016,ACE NAVIGATION COMPANY INC Manning Agency,True,RICHELLE P BEGUIRAS,False,Delisted,8112251 TO 54/8112267 TO 70,False,,True
"U-401,402 ANSA BLDG SOLCHUAGA COR TELLA STS MAKATI",False,,True,6/12/1998 to 6/10/2000,COM MANPOWER RECRUITMENT SERVICES INC(FOR COM TRADING & PROMOTIONS) Private Employment Agency,True,MS CORAZON O MENDOZA,False,Delisted,8977016 / 8977017,False,,True
"R217,306,403A,404&PH-B1 GEDISCO CTR, 1564 A MABINI ERMITA, MANILA",False,,True,5/15/2007 to 5/15/2011,WAVEX MANAGEMENT SERVICES INC Private Employment Agency,True,RICKY M VECINO,False,Cancelled,3026454/3021268,False,,True
"RM 512 5F DONA AMPARO BLDG ESPANA COR GM TOLENTINO SAMPALOC, MANILA",False,,True,9/4/2001 to 8/31/2003,CWSS CANADA USA INTERNATIONAL INC Private Employment Agency,True,CHARLIE M COLLANTES,False,Delisted,7361715,False,,True
"1331M H DEL PILAR ST ERMITA MANILA ERMITA, MANILA",False,info@818imc.com,False,8/2/2016 to 8/1/2020,818 INTERNATIONAL MANPOWER CORPORATION (FORMERLY MBJ PROSTAFF MANAGEMENT CO Private Employment Agency,False,WILLIAM L. CHUA,False,Valid License,02-313-9596/ 09089387444/ 09156239220,False,www.818imc.com,False
R403-404 AVECSS BLG 90 KAMIAS RD COR K-J ST WEST K QUEZON CITY,False,D_ALLPRO@YAHOO.COM,False,8/8/2010 to 8/7/2014,ALL-PRO STAFFING & CONSULTING SERVICES Private Employment Agency,True,VIOLETA D BERMUDEZ,False,Cancelled,4343269/426-9945,False,,True
RM.419 FEMII BLDG ADUANA ST INTRAMUROS MANILA,False,,True,to 9/13/1983,STARSHIP PROMOTIONS & LANDWORKERS SERVICES Private Employment Agency,True,MR FELICIANA A CARVAJAL,False,Cancelled,476840 / 476828,False,,True
"3F DELGADO BLDG BONIFACIO DRIVE MANILA PORT AREA, MANILA",False,manning@btmi.com.ph,False,6/20/2014 to 6/19/2018,BUWAN TALA MANNING INC Manning Agency,False,MR JOSE MARIA L LOPEZ,False,Valid License,4001013/ 336-9159,False,,True
RM 205&206 LUZ HENSON BLG 494 SOLDADO ST. ERMITA,False,,True,2/26/1998 to 2/25/2000,JEMALOR MANPOWER SPECIALIST  Private Employment Agency,True,LORENA L DUDLEY,False,Delisted,4005646 / 5100529,False,,True
1363 RM.6 AREVALO BLDG LEON GUINTO ERMITA MANILA,False,,True,7/14/1989 to 7/14/1991,JHAYBEE MANPOWER INTERNATIONAL CORP (MILJO MGT & GEN SVCS ) Service Contractor,True,MR JAIME G HALLIG SR,False,Cancelled,500671 / 500675,False,,True
"S502,503 & 506 AP BLG 1563 F.AGONCILLO COR P. GIL ERMITA, MANILA",False,agencybright2003@yahoo.com.ph,False,6/12/2016 to 6/11/2020,"BRIGHT INTERNATIONAL MANPOWER SERVICES, INC. Private Employment Agency",False,FATIMA A. SANTILLANA,False,Valid License,400-0815/3533044/ 09065498701,False,www.brightinternational.net,False
"STE 508 L & S BLDG 1414 ROXAS BLVD ERMITA, MANILA",False,,True,5/23/1986 to 9/14/1992,ZG RESOURCES & SERVICES ENTERPRISES CO  Private Employment Agency,True,DR JULITO D ZAMORA,False,Delisted,5224727,False,,True
"UNITS 93 & 94, LEGASPI SUITES, 178 SALCEDO ST LEGASPI VILLAGE, MAKATI",False,corinthiansagency@gmail.com,False,6/17/2014 to 6/16/2018,CORINTHIANS PLACEMENT SERVICES INC (FORMERLY CORINTHIANS INTERNATIONAL PLAC Service Contractor,False,AILEEN H SALDUA,False,Valid License,776-0050/09088667786/ 09065589277,False,www.corinthiansplacement.com,False
"RM.409 PARK AVE MANSION,PARK AVE. PASAY CITY",False,,True,7/23/2000 to 7/22/2002,TARGET INTERNATIONAL EXPRESS CORPORATION Private Employment Agency,True,MR DANILO CHICO,False,Delisted,8330856 / 8341008,False,,True
"UNIT 604, ROYAL PLAZA TWIN TOWER, 648 REMEDIOS ST MALATE, MANILA",False,crewmarc@gmail.com,False,5/3/2016 to 5/2/2020,MARC-CCI SHIPPING MANAGEMENT INC (FOR MARC-CTI SHPG MNGT INC) Manning Agency,False,MADONA P ASPECTO,False,Valid License,3533843,False,www.marc-cci.com,False
E.T.DIZON BLDG 1430 TAFT AVE ERMITA MANILA,False,,True,to 11/8/1987,GENDO PROMOTIONS & PLACEMENT AGENCY  Service Contractor,True,MR VICTOR ENDRIGA,False,Forever Banned,5218987 / 592181,False,,True
"UNITS F&G (2F) & UNITS D&F (3F) , ECG BLG I MULTIN MULTINATIONAL VILLAGE, PARAÃ‘AQUE",False,valprom02@yahoo.com,False,12/15/2011 to 12/14/2015,VALENTINO PROMOTION RECRUITMENT INTL AGENCY INC (FORMERLY VALENTINO PROM) Private Employment Agency,True,CARLOS C DOMAGAS,False,Cancelled,8220182 LOCAL 11-13,False,www.valprom.webs.com,False
"1705 MABINI ST., MALATE, MANILA",False,,True,4/17/2000 to 4/16/2002,"OSIRUS INTERNATIONAL PHILIPPINES, INC.  Private Employment Agency",True,EDUARDO T CABANLIG,False,Revoked,5226805,False,,True
"G/F & RMS 304-305 TM KALAW CTR 667 TM KALAW ST ERMITA, MANILA",False,admin@marsaman.ph,False,6/29/2017 to 6/28/2021,MARSAMAN MANNING AGENCY INC. Manning Agency,False,MS ANTONIETTA C MABELO,False,Valid License,3181888 to 92/ 09175905668/ 09399099789,False,www.marsaman.com.ph,False
"STE 602 L&S BLDG 1414 ROXAS BLVD ERMITA, MANILA",False,,True,7/4/1998 to 7/4/2000,SUN CARRIERS CORPORATION  Philippine Registered Vessel,True,CAPT JOSE C ROSARIO,False,Inactive,5758760 / 5758790,False,,True
RM 201 3F CASIM BLDG 5404 CURIE PALANAN MKTI,False,,True,6/1/2003 to 5/31/2005,"GOLDEN ANCHOR SHIPPING MANAGEMENT SERVICES, INC. Manning Agency",True,CAPT JESELITO C GELVERO,False,Delisted,832-8592/758-8492/832-9985,False,,True
"U201 ERISHA CONDO 1142 P OCAMPO COR DIAN MALATE, MANILA",False,,True,6/3/2007 to 12/2/2007,"JOB STATION COMPANY, INC. Private Employment Agency",True,MS AGNES V GIMENEZ,False,Delisted,5281991/5244788,False,,True
"MERCEDES BUSINESS PARK MERCEDES AVENUE CAINTA, RIZAL",False,,True,2/13/2014 to 2/13/2018,ETSI TECHNOLOGIES INC Construction Contractor,False,MR RODERICK N LUCIDO,False,Valid License,643-5555,False,www.etsi.com.ph,False
"GF 2F SANKO BLG 1631 SAN MARCELINO ST MALATE, MANILA",False,FILSTAR@BROLINE.COM,False,2/23/2016 to 2/22/2020,FIL-STAR MARITIME CORPORATION (FORMERLY SANKO FIL-STAR MARITIME CORPORATION Manning Agency,False,MR GREGORIO F ORTEGA,False,Valid License,5235659 5235612,False,,True
"RMS 501-505, AIC BURGANDY EMPIRE TOWER, ADB AVE CO ORTIGAS, PASIG CITY",False,vmci@vega-manila.com.ph,False,3/17/2014 to 3/16/2018,VEGA MANILA CREWMANAGEMENT INC Manning Agency,False,VICENTE E. FEDELICIO,False,Valid License,5849888/5715888/5718878,False,www.vega-manila.com.ph,False
"947 JOSEFA LLANES ESCODA ERMITA, MANILA",False,,True,11/8/1988 to 11/8/1990,ARFLO CONSTRUCTION ENTERPRISES INC  Construction Contractor,True,ENGR PEDRO C MONTOYA,False,Delisted,984255,False,,True
***2111-B M.ADRIATICO ST MALATE MANILA,False,,True,4/11/1989 to 4/11/1991,FIRST ASIAN TRANSPORT SHIPPING CORP  Manning Agency,True,MR ATANACIO B BRUSELAS,False,Delisted,574771 / 574772,False,,True
"1817 TAFT AVE MALATE, MANILA",False,,True,to 9/1/1984,VV ALDABA ENGINEERING  Construction Contractor,True,MR VICENTE ALDABA,False,Cancelled,586094 / 500959,False,,True
559-A JULIO NAKPIL ST MALATE METRO MANILA,False,,True,to,MUVERS PLACEMENT CORPORATION  Authority to negotiate,True,MR ALEJANDRO F UNSON JR,False,Inactive,,True,,True
"12/F, JEMARSONS PLACE, 1626 PILAR HIDALGO LIM ST MALATE, MANILA",False,amii@astramarine.net,False,4/24/2017 to 4/23/2021,ASTRA MARINE INTERNATIONAL INC Manning Agency,False,CAPT GAUDENCIO C MORALES,False,Valid License,524-7521/525-0182/524-4280/,False,,True
RM303 & 304 JALANDONI BLDG COR MABINI & SALAS ERMI,False,,True,6/17/1998 to 6/15/2000,AXIL INTERNATIONAL SERVICES AND CONSULTANCY Service Contractor,True,MS CECILIA R MIGITA,False,Delisted,5284363,False,,True
116 HERRERA ST LEGASPI VILL MAKATI CITY,False,,True,1/13/1986 to 1/20/1988,CAPITOL INDUSTRIAL CONSTRUCTION GROUP INC Construction Contractor,True,MR BERNARDO O ARMENA,False,Cancelled,8177226,False,,True
MISONOVA BLDG 1418 SAN MARCELINO ST MALATE,False,,True,to 12/19/1984,RAYOMAR MANAGEMENT INC  Manning Agency,True,MR RAMON C GARCIA,False,Delisted,,True,,True
"1132 PABLO OCAMPO COR DIAN STREETS MALATE, MANILA",False,eva@jemstoneglobalrecruitment.com,False,9/22/2017 to 9/21/2021,JEMSTONE GLOBAL RECRUITMENT AGENCY COMPANY INC Private Employment Agency,False,JENNIFER HELEN D. WEIGEL,False,Valid License,5224797 / 0917-5791792 (mobile),False,www.jemstoneglobalrecruitment.com,False
ABAD SANTOS BLDG 1812 TAFT AVE MALATE MANILA,False,,True,to 2/15/1986,J & B MANPOWER SPECIALIST  Private Employment Agency,True,ATTY RICARDO C BUNDALIAN,False,Forever Banned,,True,,True
3F EXPOCRAFT INT`L BLDG 1008 METROPOLITAN AVE MAKATI,False,alphamanp@yahoo.com,False,10/7/2001 to 10/6/2003,ALPHA INTERNATIONAL MANPOWER SERVICES INC Private Employment Agency,True,MYRNA PINGOL-EL KHOURY,False,Delisted,8444918,False,,True
"3F, GHR BLDG, 713 REMEDIOS STREET MALATE, MANILA",False,creamship@i-manila.com.ph,False,8/7/2016 to 8/6/2020,CREAM SHIP MANAGEMENT INC Manning Agency,False,MR ANTONIO PUA,False,Valid License,734-4709/ 736-3760/ 247-7463,False,,True
"S505 DNA GENEROSA BLDG.EDSA EXTCOR P.CELLE,PASAY",False,,True,11/26/1999 to 11/24/2001,MABUHAY SHIPPING SERVICES INC Manning Agency,True,ENGR EULOGIO V MAGAWAY SR,False,Delisted,8521988/ 8515172,False,,True
"UNIT 701, 7/F, VIP BLDG, ROXAS BLVD COR NUESTRA SR ERMITA, MANILA",False,catalist_manpower021017@yahoo.com,False,2/10/2017 to 2/10/2019,CATALIST INTL MANPOWER SERVICES CO Private Employment Agency,False,RACHEL MAE B RUCAS,False,Valid License,251-6494,False,,True
"R603&604, JALANDONI BLG, 1444 A MABINI COR R SALAS ERMITA, MANILA",False,honordc@yahoo.com,False,8/15/2015 to 8/14/2019,HONOR DEPLOYMENT CORPORATION Private Employment Agency,False,RYAN B SUAREZ,False,Valid License,4041482,False,FB Acct HONOR DEPLOYMENT CORP,False
533 A.FLORES COR GREY ST ERMITA MANILA,False,,True,3/7/1994 to 3/5/1996,BASE ANGLE FOR COSMOPOLITAN EMPLOYMENT CORPORATION (FOR HIGURE INTL CORP) Service Contractor,True,MS BARBARA CAMACHO ESPINO,False,Delisted,501372,False,,True
"DOOR 21 A & B TRDC BUILDING DR A SANTOS AVENUE PARAÃ‘AQUE CITY, PARAÃ‘AQUE",False,hr@jobemploymentservices.com,False,5/12/2017 to 5/12/2019,JOB EMPLOYMENT SERVICES Private Employment Agency,False,CRYSTAL ROSE G TAN,False,Valid License,8172907/ 8816715/ 8816814/ 09256773535,False,www.jobemploymentservices.com,False
LT.WING 11F TELECOMS PLAZA 316 G.PUYAT AVE MAKATI,False,MAUREEN@IPC.COM.PH,False,3/22/2005 to 3/22/2006,INTERNATIONAL PERSONNEL CONSULTANTS INC Private Employment Agency,True,JENNIFER JOAQUIN,False,Delisted,894-2207/8934133/8934678,False,,True
"S601 MA NATIVIDAD BLG 470 TM KALAW COR CORTADA ST ERMITA, MANILA",False,adfil@kyowaflt.com,False,6/7/2017 to 6/6/2021,ADFIL SHIPMANNING & MANAGEMENT CORP Manning Agency,False,CAPT. NILO V. DU,False,Valid License,(02) 5671834 to 35/ 09397804443/ 09175510469,False,,True
S-401B & 209 GEDISCO CTR BLDG 1564 A.MABINI ERMITA,False,,True,9/28/1994 to 9/27/1998,GLOBE RECRUITMENT AGENCY CORPORATION  Private Employment Agency,True,MS CHRISTIANE F PALERMO,False,Delisted,5244513 / 501346,False,,True
"UNITS 703-713 DE LEON CENTER MH DEL PILAR ST., ERMITA, MANILA",False,delfi@pldtsl.net,False,4/15/2017 to 4/14/2021,DELFI SHIPPING AGENCY INC. Manning Agency,False,GREGORIO F. ORTEGA,False,Valid License,7084544/ 7084556,False,www.delfisai.com,False
"S410 ERMITA CTR BLDG 1350 ROXAS BLVD ERMITA, MANILA",False,midmac.philippines2008@yahoo.com,False,7/1/2016 to 6/30/2020,MIDMAC MANPOWER SERVICES & PLACEMENT CORPORATION Private Employment Agency,False,ABDUL Y. HADJISALAM,False,Valid License,3541132 / 3541182 / 09175912231 / 0928346961,False,,True
5/F B AGUSTIN I BLG EMERALD AVE ORTIGAS CTR PSIG,False,,True,12/6/2000 to 12/5/2002,"INTERNATIONAL SERVICES FOR INFORMATION PROJECTS, INC. Private Employment Agency",True,MERCEDITAS V TUAZON,False,Delisted,6389532/6346973,False,,True
"U911-914 9F DE LEON CTR 1151 MH DEL PILAR ST ERMITA, MANILA",False,extreme.vision17@gmail.com,False,12/8/2017 to 12/8/2019,EXTREME VISION INT'L MANPOWER SPECIALIST CORP Private Employment Agency,False,GASPAR E RANOCO,False,Valid License,09478916800,False,,True
U400&402 ELYSIUM BLDG 168 D TUAZON STA MESA HGTS QUEZON CITY,False,jobsoverseas3@yahoo.com,False,5/2/2014 to 5/2/2015,A & S MANPOWER RESOURCES INC Private Employment Agency,True,MA CONSUELO PLAN-STA CRUZ,False,Delisted,7432067/7432021,False,,True
"U 1, 2, 3, & 4, 888 GATEWAY PLAZA 2126 A MABINI ST ERMITA, MANILA",False,crewmanning@eastmed.mnl,False,4/16/2017 to 4/15/2021,EASTERN MEDITERRANEAN MANNING AGENCY INC (FORMERLY AGEMAR MANNING AGENCY ) Manning Agency,False,GREGORIO F. ORTEGA,False,Valid License,5235965,False,,True
"R303,305&406 AP BLDG. PEDRO GIL COR.F AGONCILLO ERMITA, MANILA",False,,True,9/16/2004 to 9/16/2008,CASTLEROCK HUMAN RESOURCES & MANAGEMENT CORPORATION Private Employment Agency,True,NOVALYN S. ONGSIACO,False,Cancelled,5367476,False,,True
*15 CALLA LILY VERGONVILLE SUB PULANG LUPA II LP,False,,True,3/7/1999 to 3/5/2001,KINGLOON ERECTORS & NAVIGATION PHILS INC  Manning Agency,True,MS TARCIANA SANTOS NG,False,Delisted,5222454,False,,True
"2/F PAROLA HOUSE 1582 COPERNICO ST MAKATI CITY SAN ISIDRO, MAKATI",False,rgs@eaglestar.com.ph,False,12/13/2016 to 12/12/2020,EAGLE STAR CREW MANAGEMENT CORPORATION Manning Agency,False,ROSELLA G. SANTILLAN,False,Valid License,7395600/ 09178711298,False,www.eaglestar.com.ph,False
